ueid,session_id,avgcqi,avgmcs,avgri,avg_rv0_tx,tbler,session_rca
17017,114132,12.97,7.26,1.62,6.5,0.0,Good UE
17021,222734,13.42,18.0,2.54,7.44,0.0,Good UE
17204,148633,12.75,15.27,1.62,8.5,2.63,Good UE
17023,150581,7.79,4.75,2.64,9.0,0.0,MCS Limitation
17205,294209,10.11,5.73,2.49,8.5,0.0,Good UE
17018,110606,10.67,10.31,2.26,6.0,0.0,Good UE
17017,110757,11.44,17.27,2.38,8.0,0.0,Good UE
17019,201509,12.33,12.85,1.76,6.5,0.0,Good UE
17204,146158,13.54,17.63,2.79,8.5,2.63,Good UE
17023,147956,11.47,0.88,1.1,8.0,0.0,MCS Limitation
17017,110457,10.22,11.93,2.55,8.5,0.0,Good UE
17017,110007,11.74,10.87,2.94,6.0,0.0,Good UE
17025,164156,14.4,16.82,3.03,5.0,0.0,Good UE
17025,163781,13.38,7.12,2.75,6.5,0.0,Good UE
17019,200159,11.41,9.47,3.28,8.0,0.0,Good UE
17025,163556,13.25,9.25,2.24,7.5,0.0,Good UE
17019,216959,12.61,11.79,3.01,9.0,0.0,Good UE
17204,161908,12.73,18.27,3.46,7.5,2.63,Good UE
17019,215834,13.46,20.04,3.16,6.5,0.0,Good UE
17020,143756,14.78,12.69,2.53,8.0,0.0,Good UE
17206,142557,13.18,14.98,3.16,7.33,0.0,Good UE
17020,142781,14.15,20.8,2.36,7.5,0.0,Good UE
17019,211109,10.92,17.11,2.66,7.5,0.0,Good UE
17209,175782,13.36,20.71,1.97,8.67,0.93,Good UE
17205,301184,12.42,11.14,1.84,7.0,0.0,Good UE
17206,137082,13.68,6.41,2.1,6.67,0.0,Good UE
17204,152683,13.99,21.66,2.72,8.0,2.63,Good UE
17025,169031,14.33,17.59,2.13,7.5,0.0,Good UE
17018,113606,11.39,16.94,3.6,8.0,0.0,Good UE
17019,203159,11.9,19.21,2.51,9.0,0.0,Good UE
17020,134006,14.38,11.92,2.63,7.0,0.0,Good UE
17017,110082,12.65,16.38,2.56,7.25,0.0,Good UE
17204,158308,8.19,9.23,2.5,7.5,2.63,Good UE
17020,129956,14.21,11.95,3.68,7.5,0.0,Good UE
17019,214259,9.93,10.12,2.63,8.0,0.0,Good UE
17018,119081,11.59,14.05,1.9,8.33,0.0,Good UE
17204,152383,14.49,8.25,2.53,9.0,2.63,Good UE
17205,301934,12.91,13.55,2.25,6.0,0.0,Good UE
17209,171282,12.89,15.28,2.52,8.0,0.93,Good UE
17020,139706,11.26,18.34,2.09,9.0,0.0,Good UE
17025,172781,10.74,6.52,2.12,4.5,0.0,Good UE
17025,170531,14.47,10.09,1.08,7.0,0.0,Good UE
17019,203834,13.8,14.15,2.36,9.0,0.0,Good UE
17205,291884,12.57,14.44,2.37,8.0,0.0,Good UE
17020,130856,11.86,17.37,1.87,8.0,0.0,Good UE
17018,125231,13.61,15.37,2.69,7.0,0.0,Good UE
17025,166181,11.23,12.06,2.37,4.5,0.0,Good UE
17019,217409,14.07,7.1,2.66,9.0,0.0,Good UE
17025,165131,13.18,20.89,3.43,8.0,0.0,Good UE
17025,180206,9.61,10.59,1.83,7.5,0.0,Good UE
17025,177131,13.38,17.51,2.6,6.5,0.0,Good UE
17025,177056,12.44,7.18,3.51,8.5,0.0,Good UE
17018,118106,12.33,13.26,3.16,8.33,0.0,Good UE
17204,149683,12.16,15.24,2.16,6.5,2.63,Good UE
17020,135206,10.24,7.6,2.24,7.0,0.0,Good UE
17209,167682,12.5,11.01,1.69,8.33,0.93,Good UE
17019,199859,10.73,12.33,1.64,6.0,0.0,Good UE
17123,145033,0.8,16.69,1.52,4.0,76.92,Channel Quality Bad
17207,181183,2.44,11.14,2.12,6.67,0.0,Channel Quality Bad
17123,144808,4.35,19.87,1.27,7.0,76.92,Channel Quality Bad
17024,269834,9.34,4.35,2.43,4.0,0.0,No_TX
17024,268184,12.96,16.53,1.57,2.0,0.0,No_TX
17024,267959,2.69,2.18,2.98,4.0,0.0,No_TX
17208,158607,6.85,10.15,2.74,2.25,0.0,No_TX
17024,266309,4.14,24.53,3.18,3.0,0.0,No_TX
17207,176383,2.0,17.37,1.96,8.0,0.0,Channel Quality Bad
17207,175708,0.94,16.59,2.7,8.67,0.0,Channel Quality Bad
17208,156657,9.45,11.49,2.76,1.25,0.0,No_TX
17208,156507,2.45,17.47,2.53,2.5,0.0,No_TX
17024,263909,13.62,0.02,3.22,2.0,0.0,No_TX
17123,137083,2.48,22.42,3.39,7.0,76.92,Channel Quality Bad
17024,262859,5.71,11.62,3.09,4.0,0.0,No_TX
17123,136783,4.29,20.91,2.35,5.0,76.92,Channel Quality Bad
17024,261959,8.6,12.89,1.9,1.0,0.0,No_TX
17207,171358,1.85,3.39,1.51,6.33,0.0,Channel Quality Bad
17205,299459,13.39,7.21,1.86,9.0,0.0,Good UE
17025,169931,9.46,9.96,2.12,9.0,0.0,Good UE
17208,151482,10.63,22.85,2.71,1.75,0.0,No_TX
17018,111206,12.28,11.39,1.69,9.0,0.0,Good UE
17207,167383,3.53,6.5,2.53,8.0,0.0,Channel Quality Bad
17024,256559,11.83,6.76,1.29,2.0,0.0,No_TX
17208,148332,7.98,12.92,2.17,1.5,0.0,No_TX
17208,148257,7.48,16.33,2.77,2.75,0.0,No_TX
17019,217709,12.58,12.71,2.56,8.0,0.0,Good UE
17123,129583,1.56,20.75,2.23,9.0,76.92,Channel Quality Bad
17208,145707,5.55,11.77,2.54,1.75,0.0,No_TX
17024,271634,6.89,4.12,1.71,3.0,0.0,No_TX
17020,128006,12.35,13.39,3.55,6.0,0.0,Good UE
17208,157782,6.75,15.43,3.25,0.75,0.0,No_TX
17024,267509,5.6,6.19,2.25,1.0,0.0,No_TX
17207,177808,2.49,15.26,1.98,6.0,0.0,Channel Quality Bad
17208,156582,7.84,9.75,2.74,2.5,0.0,No_TX
17207,175483,2.67,14.03,2.63,8.67,0.0,Channel Quality Bad
17024,260309,2.9,10.11,3.65,3.0,0.0,No_TX
17024,259709,9.8,20.51,1.04,3.0,0.0,No_TX
17208,149232,9.25,7.45,1.9,2.25,0.0,No_TX
17024,259484,4.09,20.31,1.39,4.0,0.0,No_TX
17207,169483,1.38,15.34,1.8,4.33,0.0,Channel Quality Bad
17208,146907,9.28,13.8,2.62,0.75,0.0,No_TX
17123,129958,1.38,11.01,2.56,4.0,76.92,Channel Quality Bad
17207,164383,3.29,13.9,3.02,8.33,0.0,Channel Quality Bad
17123,127408,4.65,12.87,3.45,7.0,76.92,Channel Quality Bad
17207,179908,3.14,11.94,2.28,7.33,0.0,Channel Quality Bad
17208,159282,9.23,21.26,2.11,2.75,0.0,No_TX
17207,178033,3.67,11.67,2.15,7.0,0.0,Channel Quality Bad
17123,141958,1.19,21.28,3.36,6.0,76.92,Channel Quality Bad
17207,177283,1.84,18.56,2.25,8.0,0.0,Channel Quality Bad
17123,138733,1.99,24.91,3.71,8.0,76.92,Channel Quality Bad
17207,174808,2.78,15.83,2.69,7.33,0.0,Channel Quality Bad
17123,137833,4.16,22.88,3.69,8.0,76.92,Channel Quality Bad
17207,171958,1.51,12.65,1.96,7.33,0.0,Channel Quality Bad
17208,150582,7.62,18.69,2.7,1.5,0.0,No_TX
17207,168883,3.18,8.29,2.84,6.0,0.0,Channel Quality Bad
17123,132058,0.15,22.86,2.95,7.0,76.92,Channel Quality Bad
17208,146457,9.26,14.11,1.81,2.25,0.0,No_TX
17207,165058,2.08,11.44,1.94,7.67,0.0,Channel Quality Bad
17208,146007,7.67,9.22,3.14,2.0,0.0,No_TX
17207,164308,2.11,15.47,2.39,7.67,0.0,Channel Quality Bad
17207,181333,0.94,6.64,2.5,8.33,0.0,Channel Quality Bad
17022,126585,11.72,11.67,2.71,7.0,0.0,Good UE
17209,253706,10.87,5.31,2.94,6.0,0.93,Good UE
17021,217556,12.05,13.1,2.35,7.0,0.0,Good UE
17206,198958,13.93,7.89,1.94,7.33,0.0,Good UE
17018,199181,11.58,15.44,1.79,6.67,0.0,Good UE
17017,89985,12.7,14.14,2.51,8.5,0.0,Good UE
17025,216807,13.64,20.99,2.0,6.0,0.0,Good UE
17018,199106,12.45,5.13,1.52,7.67,0.0,Good UE
17164,343184,10.81,1.85,2.37,3.0,0.0,MCS Limitation
17020,106410,13.9,9.23,3.55,6.5,0.0,Good UE
17017,88335,10.59,13.63,2.46,8.5,0.0,Good UE
17209,251906,9.26,16.44,3.02,6.33,0.93,Good UE
17205,233007,9.25,13.79,2.83,8.5,0.0,Good UE
17023,232031,7.0,1.3,1.32,3.0,0.0,MCS Limitation
17021,214481,11.77,15.16,2.48,8.11,0.0,Good UE
17020,104835,12.29,14.58,2.6,8.0,0.0,Good UE
17025,214932,8.73,18.13,2.25,5.0,0.0,Good UE
17018,195731,13.13,11.44,2.39,6.67,0.0,Good UE
17021,213806,11.65,16.76,2.24,8.11,0.0,Good UE
17021,213656,12.1,12.53,1.98,7.22,0.0,Good UE
17209,249506,13.53,9.42,2.28,5.67,0.93,Good UE
17205,231807,11.47,20.27,3.5,8.5,0.0,Good UE
17017,85110,10.81,13.92,2.14,8.25,0.0,Good UE
17164,339659,6.36,1.62,1.75,6.0,0.0,MCS Limitation
17205,230607,10.84,10.11,2.16,6.5,0.0,Good UE
17020,103185,8.45,21.22,1.61,8.5,0.0,Good UE
17204,357284,12.13,5.19,2.82,7.0,2.63,Good UE
17025,212532,12.94,20.01,3.07,8.0,0.0,Good UE
17019,320834,13.63,8.88,2.13,8.0,0.0,Good UE
17205,230082,12.09,13.63,2.9,7.5,0.0,Good UE
17206,190483,12.47,13.52,1.32,7.0,0.0,Good UE
17018,190481,10.18,11.5,2.7,6.0,0.0,Good UE
17206,189583,11.81,16.98,3.45,7.67,0.0,Good UE
17021,208706,12.0,12.51,2.37,7.56,0.0,Good UE
17023,224681,12.85,2.5,2.65,9.0,0.0,MCS Limitation
17205,225207,11.73,8.09,1.75,7.0,0.0,Good UE
17022,116535,12.2,12.3,2.18,7.78,0.0,Good UE
17025,207057,12.63,17.99,1.67,7.5,0.0,Good UE
17022,115560,13.16,16.24,2.96,7.0,0.0,Good UE
17204,349184,12.24,10.31,1.54,8.5,2.63,Good UE
17018,185606,11.19,14.5,3.16,8.67,0.0,Good UE
17017,78510,9.98,13.28,1.74,8.25,0.0,Good UE
17164,330359,10.37,2.49,2.09,9.0,0.0,MCS Limitation
17021,204506,11.95,11.71,2.88,7.67,0.0,Good UE
17020,96135,12.43,13.67,3.46,7.0,0.0,Good UE
17023,221456,10.08,3.44,2.83,7.0,0.0,MCS Limitation
17020,95535,12.49,16.92,2.46,8.0,0.0,Good UE
17206,184333,12.37,15.13,2.13,7.67,0.0,Good UE
17164,328784,8.85,4.87,1.74,9.0,0.0,MCS Limitation
17206,183733,13.35,14.91,2.6,7.33,0.0,Good UE
17018,182006,12.91,16.04,2.37,8.0,0.0,Good UE
17204,346634,10.34,5.32,2.02,8.0,2.63,Good UE
17018,181781,10.58,17.0,1.77,7.33,0.0,Good UE
17017,75960,13.25,12.53,2.4,8.0,0.0,Good UE
17023,219431,14.4,0.73,1.35,5.0,0.0,MCS Limitation
17017,74760,12.65,11.87,2.42,7.75,0.0,Good UE
17021,200606,11.58,12.54,2.99,7.67,0.0,Good UE
17022,109935,12.46,10.11,2.2,8.0,0.0,Good UE
17209,250406,11.16,16.9,2.22,7.67,0.93,Good UE
17021,217481,12.43,9.33,2.45,8.22,0.0,Good UE
17206,198658,11.34,12.14,3.23,5.33,0.0,Good UE
17021,216881,12.56,13.9,2.66,7.56,0.0,Good UE
17018,194456,11.83,11.84,2.3,7.0,0.0,Good UE
17164,339734,14.61,3.53,3.68,8.0,0.0,MCS Limitation
17204,359084,12.88,11.58,3.14,6.5,2.63,Good UE
17209,246881,13.79,7.07,1.93,7.67,0.93,Good UE
17022,123885,12.19,12.13,2.38,7.67,0.0,Good UE
17206,197008,13.33,20.74,3.65,7.0,0.0,Good UE
17206,196933,14.19,19.94,1.48,7.33,0.0,Good UE
17023,233606,8.31,3.75,3.61,8.0,0.0,MCS Limitation
17019,323309,14.58,24.19,2.33,9.0,0.0,Good UE
17023,233306,7.28,1.32,1.78,9.0,0.0,MCS Limitation
17206,195808,11.15,10.05,2.03,8.0,0.0,Good UE
17022,121185,10.97,14.03,2.91,8.0,0.0,Good UE
17206,194983,13.4,15.22,2.86,8.33,0.0,Good UE
17205,229557,14.25,5.27,2.34,7.5,0.0,Good UE
17164,337109,9.64,4.77,3.46,9.0,0.0,MCS Limitation
17022,120885,11.58,14.1,2.31,7.44,0.0,Good UE
17018,190931,13.65,17.08,1.94,8.67,0.0,Good UE
17019,319784,9.9,15.64,2.38,7.5,0.0,Good UE
17209,242306,10.58,5.83,2.34,6.33,0.93,Good UE
17205,228057,9.32,12.96,3.3,8.0,0.0,Good UE
17204,353084,11.78,11.4,2.34,8.5,2.63,Good UE
17023,230006,10.4,3.41,1.46,4.0,0.0,MCS Limitation
17021,210881,12.19,14.97,2.05,8.22,0.0,Good UE
17022,118335,12.86,16.23,2.47,6.89,0.0,Good UE
17206,192508,14.04,14.23,2.04,8.67,0.0,Good UE
17025,211032,12.63,15.68,2.61,8.5,0.0,Good UE
17017,84735,10.33,11.08,1.9,7.5,0.0,Good UE
17205,226482,13.91,21.97,1.95,5.5,0.0,Good UE
17206,191533,9.44,14.72,3.73,6.67,0.0,Good UE
17020,99660,11.68,19.67,2.54,7.5,0.0,Good UE
17206,191233,13.53,20.38,2.37,6.0,0.0,Good UE
17017,83610,12.75,14.77,1.44,7.75,0.0,Good UE
17209,238706,11.57,12.94,2.55,6.33,0.93,Good UE
17017,83235,11.64,8.23,2.76,6.5,0.0,Good UE
17206,190033,11.67,12.63,2.25,7.0,0.0,Good UE
17164,333059,6.78,3.27,3.96,7.0,0.0,MCS Limitation
17023,226781,8.91,1.81,3.76,9.0,0.0,MCS Limitation
17204,350084,12.18,6.84,2.9,9.0,2.63,Good UE
17205,224007,13.14,13.46,2.77,6.0,0.0,Good UE
17206,189058,11.4,10.58,2.42,7.67,0.0,Good UE
17023,225356,10.59,4.91,1.72,9.0,0.0,MCS Limitation
17021,204881,10.37,12.42,2.93,6.67,0.0,Good UE
17018,184931,12.72,13.19,3.06,6.67,0.0,Good UE
17021,203456,10.74,19.75,2.06,7.78,0.0,Good UE
17023,221606,10.57,1.29,1.23,9.0,0.0,MCS Limitation
17017,76935,11.69,18.38,2.02,7.0,0.0,Good UE
17021,202931,11.48,9.97,2.11,7.22,0.0,Good UE
17164,327359,14.3,4.27,1.15,6.0,0.0,MCS Limitation
17022,109635,11.93,14.79,1.78,7.33,0.0,Good UE
17019,324284,14.17,18.12,2.05,9.0,0.0,Good UE
17019,323984,14.04,17.58,2.26,9.0,0.0,Good UE
17018,198506,13.18,4.27,1.65,8.0,0.0,Good UE
17023,218606,6.92,1.64,2.22,9.0,0.0,MCS Limitation
17022,109410,12.75,15.69,2.88,8.56,0.0,Good UE
17017,73635,11.71,19.57,1.99,7.5,0.0,Good UE
17020,107835,10.52,8.64,2.62,7.5,0.0,Good UE
17017,73260,9.48,11.47,2.85,7.0,0.0,Good UE
17020,107310,10.99,19.41,2.8,8.0,0.0,Good UE
17022,126210,11.99,16.46,2.18,8.11,0.0,Good UE
17020,106710,12.88,10.19,2.29,8.5,0.0,Good UE
17023,234806,13.24,3.98,1.64,8.0,0.0,MCS Limitation
17022,124710,11.92,13.45,2.46,8.11,0.0,Good UE
17164,341084,11.61,2.28,2.05,9.0,0.0,MCS Limitation
17019,320909,11.84,2.94,2.63,9.0,0.0,Good UE
17022,123360,11.26,10.32,1.96,8.11,0.0,Good UE
17209,246806,11.88,8.16,2.31,8.67,0.93,Good UE
17023,232706,11.4,0.43,1.06,9.0,0.0,MCS Limitation
17021,212231,11.68,12.76,2.57,7.33,0.0,Good UE
17021,211931,12.63,12.43,2.96,7.56,0.0,Good UE
17018,193481,11.92,12.9,2.55,8.0,0.0,Good UE
17025,212682,10.68,18.29,3.13,8.5,0.0,Good UE
17209,245081,12.01,14.64,3.13,7.0,0.93,Good UE
17164,335609,6.55,2.2,1.99,8.0,0.0,MCS Limitation
17205,225957,9.22,16.71,3.36,6.0,0.0,Good UE
17025,209007,11.43,13.16,3.16,8.5,0.0,Good UE
17022,116010,12.1,12.75,2.76,7.22,0.0,Good UE
17209,243281,12.17,11.07,3.08,6.33,0.93,Good UE
17023,225881,9.95,2.57,2.65,5.0,0.0,MCS Limitation
17018,188456,11.9,12.78,2.61,8.33,0.0,Good UE
17206,188383,12.36,11.9,1.92,8.67,0.0,Good UE
17020,94035,13.85,19.65,3.85,6.5,0.0,Good UE
17017,75585,11.77,16.49,2.72,8.0,0.0,Good UE
17021,203831,11.86,14.92,1.79,7.67,0.0,Good UE
17205,220182,13.04,18.24,1.82,8.5,0.0,Good UE
17204,347909,13.46,9.28,2.89,8.5,2.63,Good UE
17164,328559,13.67,1.17,1.79,9.0,0.0,MCS Limitation
17164,328484,12.14,1.46,1.46,7.0,0.0,MCS Limitation
17017,73710,12.98,20.0,2.08,7.5,0.0,Good UE
17019,309509,10.52,21.87,2.64,8.5,0.0,Good UE
17023,219581,11.21,2.09,3.9,7.0,0.0,MCS Limitation
17025,201507,11.45,15.0,2.25,7.5,0.0,Good UE
17019,308984,11.8,13.71,3.2,6.0,0.0,Good UE
17017,90435,9.94,7.83,2.7,8.25,0.0,Good UE
17205,235257,13.46,1.65,2.69,6.5,0.0,Good UE
17025,216732,12.55,18.37,1.66,8.0,0.0,Good UE
17018,197831,13.76,13.91,2.54,7.0,0.0,Good UE
17209,251381,9.42,8.49,2.33,8.0,0.93,Good UE
17204,358259,11.73,17.27,2.02,7.5,2.63,Good UE
17206,194458,14.31,10.69,2.74,9.0,0.0,Good UE
17205,230457,12.38,19.67,1.27,7.0,0.0,Good UE
17205,230307,11.91,23.6,2.09,5.5,0.0,Good UE
17018,191831,7.76,10.58,3.18,5.33,0.0,Good UE
17017,83010,12.73,12.27,1.98,7.75,0.0,Good UE
17017,82485,10.65,8.71,1.67,7.25,0.0,Good UE
17204,354059,9.72,5.61,1.67,6.5,2.63,Good UE
17025,208257,12.98,11.85,1.51,7.5,0.0,Good UE
17022,115035,10.75,12.88,2.64,8.0,0.0,Good UE
17025,204432,8.49,14.1,2.28,7.0,0.0,Good UE
17025,201882,14.65,16.34,1.48,4.5,0.0,Good UE
17205,217857,11.52,10.36,2.36,7.5,0.0,Good UE
17018,193706,14.73,8.91,2.74,7.33,0.0,Good UE
17204,357659,10.48,21.42,2.36,9.0,2.63,Good UE
17025,214257,10.11,6.28,1.99,7.0,0.0,Good UE
17019,321659,13.13,4.07,2.7,8.5,0.0,Good UE
17020,102960,13.7,7.65,3.58,7.5,0.0,Good UE
17206,191758,13.25,9.31,3.28,6.33,0.0,Good UE
17025,209907,11.53,14.27,2.02,9.0,0.0,Good UE
17017,83760,12.54,11.29,2.98,7.5,0.0,Good UE
17025,207882,11.96,3.61,1.62,9.0,0.0,Good UE
17019,310709,9.68,19.32,2.36,7.0,0.0,Good UE
17020,93735,12.36,22.1,1.58,7.5,0.0,Good UE
17025,202257,14.41,6.4,2.46,8.5,0.0,Good UE
17019,324059,8.68,15.26,2.84,7.5,0.0,Good UE
17209,249881,12.33,12.71,1.88,8.0,0.93,Good UE
17209,249731,12.43,5.44,2.39,8.33,0.93,Good UE
17205,233157,11.18,15.56,2.61,9.0,0.0,Good UE
17204,360134,13.23,14.86,1.68,8.5,2.63,Good UE
17206,198058,14.16,9.46,2.34,8.67,0.0,Good UE
17206,196858,12.88,4.27,3.33,6.33,0.0,Good UE
17205,229107,9.09,14.71,2.69,8.5,0.0,Good UE
17019,318359,7.04,11.94,2.27,5.5,0.0,Good UE
17020,101910,11.7,8.41,2.11,8.0,0.0,Good UE
17209,244181,12.93,8.54,1.78,7.0,0.93,Good UE
17019,316034,10.84,16.79,2.19,8.0,0.0,Good UE
17019,313784,12.84,10.27,3.16,5.0,0.0,Good UE
17019,312434,12.02,24.17,2.65,9.0,0.0,Good UE
17025,203757,12.14,8.92,3.05,7.0,0.0,Good UE
17019,310184,12.38,8.96,2.44,9.0,0.0,Good UE
17018,181631,14.0,9.82,3.43,8.0,0.0,Good UE
17207,216658,2.66,11.77,2.7,7.67,0.0,Channel Quality Bad
17024,197907,1.46,4.27,1.07,3.0,0.0,No_TX
17123,141735,3.62,1.1,2.61,3.0,76.92,Channel Quality Bad
17024,196182,1.66,16.38,2.12,1.0,0.0,No_TX
17123,139110,4.11,4.58,2.82,9.0,76.92,Channel Quality Bad
17024,194457,5.99,7.85,1.37,3.0,0.0,No_TX
17207,210283,1.77,19.09,2.3,7.33,0.0,Channel Quality Bad
17208,156660,8.76,5.93,2.41,3.25,0.0,No_TX
17024,192882,4.63,18.37,3.48,3.0,0.0,No_TX
17024,191832,12.56,10.82,1.88,4.0,0.0,No_TX
17208,155910,8.63,10.17,3.11,3.0,0.0,No_TX
17208,155385,8.54,14.09,2.94,3.0,0.0,No_TX
17123,134460,2.05,6.96,1.31,8.0,76.92,Channel Quality Bad
17208,153360,6.57,18.74,3.47,2.25,0.0,No_TX
17207,204658,1.71,11.43,2.4,6.67,0.0,Channel Quality Bad
17206,186358,12.38,8.46,3.14,7.0,0.0,Good UE
17123,131835,3.62,8.15,1.85,8.0,76.92,Channel Quality Bad
17207,203683,3.67,3.52,1.95,8.0,0.0,Channel Quality Bad
17024,186657,7.37,6.53,3.2,2.0,0.0,No_TX
17024,185832,7.29,25.53,3.51,0.0,0.0,No_TX
17207,202183,1.52,10.12,2.55,9.0,0.0,Channel Quality Bad
17024,182607,7.02,2.77,2.64,3.0,0.0,No_TX
17123,127110,0.31,24.83,1.21,8.0,76.92,Channel Quality Bad
17123,145185,3.74,26.29,3.9,6.0,76.92,Channel Quality Bad
17024,199482,5.1,14.97,1.31,1.0,0.0,No_TX
17208,145560,5.97,16.76,2.8,1.5,0.0,No_TX
17207,214033,2.29,18.45,2.16,6.67,0.0,Channel Quality Bad
17123,139935,1.74,8.36,3.22,9.0,76.92,Channel Quality Bad
17207,211258,1.88,9.37,3.22,8.67,0.0,Channel Quality Bad
17024,190557,5.27,12.14,3.51,1.0,0.0,No_TX
17024,190032,5.88,25.9,2.17,3.0,0.0,No_TX
17207,204583,2.0,19.93,2.64,6.67,0.0,Channel Quality Bad
17123,130335,0.25,8.63,2.08,7.0,76.92,Channel Quality Bad
17208,149160,8.5,18.25,2.43,0.75,0.0,No_TX
17123,127410,0.89,23.26,2.99,8.0,76.92,Channel Quality Bad
17208,148185,6.73,13.51,2.14,2.25,0.0,No_TX
17123,143010,3.52,2.56,3.64,9.0,76.92,Channel Quality Bad
17024,183207,7.59,1.25,1.9,4.0,0.0,No_TX
17123,142410,2.8,7.79,1.03,9.0,76.92,Channel Quality Bad
17207,216808,1.83,6.44,2.71,6.33,0.0,Channel Quality Bad
17024,182532,3.37,25.78,1.2,0.0,0.0,No_TX
17205,232107,10.27,9.67,2.64,7.0,0.0,Good UE
17024,199557,8.67,20.6,2.61,2.0,0.0,No_TX
17208,161085,4.36,7.25,1.64,1.75,0.0,No_TX
17208,157035,8.47,10.72,2.38,1.25,0.0,No_TX
17208,156060,6.02,11.57,2.49,2.75,0.0,No_TX
17207,207958,2.55,20.27,2.88,7.67,0.0,Channel Quality Bad
17123,136185,3.69,14.49,1.74,8.0,76.92,Channel Quality Bad
17024,192207,13.9,7.7,3.88,3.0,0.0,No_TX
17208,153735,6.36,14.37,2.78,0.25,0.0,No_TX
17208,152535,7.27,9.31,3.57,2.25,0.0,No_TX
17019,315059,11.69,20.81,2.41,7.0,0.0,Good UE
17123,130185,0.69,13.51,1.16,9.0,76.92,Channel Quality Bad
17123,129660,3.83,25.4,1.64,8.0,76.92,Channel Quality Bad
17207,201508,1.58,16.0,2.2,8.0,0.0,Channel Quality Bad
17207,201358,1.17,5.9,2.1,8.0,0.0,Channel Quality Bad
17207,203383,4.74,19.57,2.77,8.0,0.0,Channel Quality Bad
17020,36112,11.7,21.33,3.61,8.0,0.0,Good UE
17021,126639,12.84,16.58,2.48,7.11,0.0,Good UE
17206,90261,10.2,11.82,2.46,7.33,0.0,Good UE
17205,180939,12.96,19.45,3.31,9.0,0.0,Good UE
17164,162939,7.24,2.55,2.43,8.0,0.0,MCS Limitation
17023,144489,10.88,4.4,2.78,8.0,0.0,MCS Limitation
17021,126189,11.2,10.8,2.63,8.33,0.0,Good UE
17164,162564,6.59,2.58,3.93,9.0,0.0,MCS Limitation
17164,162189,7.28,4.19,2.84,6.0,0.0,MCS Limitation
17017,89363,12.65,21.29,2.24,7.25,0.0,Good UE
17018,107139,10.79,3.96,1.99,7.67,0.0,Good UE
17023,142839,10.12,2.77,1.74,9.0,0.0,MCS Limitation
17209,106311,13.56,15.96,1.67,8.33,0.93,Good UE
17017,88463,12.88,17.29,2.34,6.75,0.0,Good UE
17020,33712,13.08,3.04,2.72,8.0,0.0,Good UE
17019,69711,10.09,4.31,2.39,7.0,0.0,Good UE
17023,141939,8.89,1.21,3.82,3.0,0.0,MCS Limitation
17022,50137,12.19,12.49,2.24,7.11,0.0,Good UE
17025,68962,9.48,13.08,2.81,6.0,0.0,Good UE
17209,104286,11.66,15.04,2.42,8.33,0.93,Good UE
17206,85911,11.95,8.54,2.56,6.0,0.0,Good UE
17204,84337,12.28,24.25,2.39,9.0,2.63,Good UE
17020,30187,11.83,20.36,2.81,7.5,0.0,Good UE
17019,67011,13.34,15.7,1.43,7.5,0.0,Good UE
17020,30112,12.83,15.81,3.21,7.5,0.0,Good UE
17205,175764,13.06,6.38,3.4,8.5,0.0,Good UE
17025,66412,12.86,19.27,2.61,7.5,0.0,Good UE
17204,83587,12.93,8.95,1.65,6.0,2.63,Good UE
17204,83437,9.33,12.03,2.26,8.0,2.63,Good UE
17023,138264,9.2,4.96,3.59,6.0,0.0,MCS Limitation
17205,175014,9.27,9.97,2.39,5.5,0.0,Good UE
17020,29287,14.06,2.16,3.39,8.5,0.0,Good UE
17019,65286,11.78,12.37,2.85,7.0,0.0,Good UE
17022,46762,12.09,13.25,2.1,6.33,0.0,Good UE
17206,83361,14.15,9.97,2.77,7.0,0.0,Good UE
17023,137589,14.43,2.96,3.58,3.0,0.0,MCS Limitation
17017,82838,12.86,12.47,2.25,6.75,0.0,Good UE
17204,81262,13.11,17.6,1.8,6.5,2.63,Good UE
17025,64087,13.0,8.83,2.48,5.5,0.0,Good UE
17022,45187,11.96,14.93,2.61,6.44,0.0,Good UE
17023,136764,6.25,1.54,1.18,3.0,0.0,MCS Limitation
17023,135939,10.82,3.4,2.86,8.0,0.0,MCS Limitation
17021,117339,13.09,15.93,2.61,6.78,0.0,Good UE
17206,81261,11.07,17.61,2.4,7.67,0.0,Good UE
17023,134814,11.93,4.14,2.37,9.0,0.0,MCS Limitation
17206,80436,10.66,14.45,2.59,7.0,0.0,Good UE
17021,116064,11.74,13.89,1.99,6.33,0.0,Good UE
17206,79686,13.88,8.52,2.81,7.33,0.0,Good UE
17205,169539,14.91,8.44,1.58,6.5,0.0,Good UE
17206,78861,11.42,21.38,3.19,5.0,0.0,Good UE
17209,94986,13.12,9.27,3.38,6.0,0.93,Good UE
17017,74588,13.25,14.37,2.84,6.5,0.0,Good UE
17019,58836,11.05,19.92,1.73,8.0,0.0,Good UE
17205,167814,12.62,17.25,2.69,8.0,0.0,Good UE
17021,112239,11.93,15.26,2.62,8.0,0.0,Good UE
17205,166839,9.04,15.03,1.89,6.0,0.0,Good UE
17023,130089,10.63,3.35,3.64,8.0,0.0,MCS Limitation
17209,93786,11.96,11.39,2.42,8.33,0.93,Good UE
17164,148614,11.52,2.13,3.21,5.0,0.0,MCS Limitation
17021,110664,12.41,10.01,2.37,7.0,0.0,Good UE
